"ORACLEDUMP	|SETID	DEPTID	EFFDT	EFF_STATUS	DESCR	DESCRSHORT	COMPANY	SETID_LOCATION	LOCATION	TAX_LOCATION_CD	MANAGER_ID	MANAGER_POSN	BUDGET_YR_END_DT	BUDGET_LVL	GL_EXPENSE	EEO4_FUNCTION	CAN_IND_SECTOR	ACCIDENT_INS	SI_ACCIDENT_NUM	HAZARD	ESTABID	RISKCD	GVT_DESCR40	GVT_SUB_AGENCY	GVT_PAR_LINE2	GVT_PAR_LINE3	GVT_PAR_LINE4	GVT_PAR_LINE5	GVT_PAR_DESCR2	GVT_PAR_DESCR3	GVT_PAR_DESCR4	GVT_PAR_DESCR5	FTE_EDIT_INDC	DEPT_TENURE_FLG	TL_DISTRIB_INFO	USE_BUDGETS	USE_ENCUMBRANCES	USE_DISTRIBUTION	BUDGET_DEPTID	HP_STATS_DEPT_CD	HP_STATS_FACULTY	MANAGER_NAME	ACCOUNTING_OWNER	COUNTRY_GRP	CLASS_UNIT_NZL	ORG_UNIT_AUS	WORK_SECTOR_AUS	APS_AGENT_CD_AUS	IND_COMMITTEE_BEL	NACE_CD_BEL	UBC_PORTFOLIO_CD	HP_STATS_SUBJ_CD	UBC_HR_PORTFOLIO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBC01,ARCO,4/1/1999 0:00,A,Arts Co-op,Arts Co-op,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ARCO, , , , , , , , ,0, , ,4,39999,2
UBC01,ARDO,01/01/1902 00:00:00,A,"Arts, Dean's Office","Arts, D/O",1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ARDO, , , , , , , , ,0, , ,4,39999,2
UBC01,ARES,01/01/1902 00:00:00,A,Applied Research & Evaluation,Appl Rsrch,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ARES, , , , , , , , ,0, , ,3, ,3
UBC01,ARES,6/1/2012 0:00,I,(i)Applied Research&Evaluation,Appl Rsrch,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ARES, , , , , , , , ,0, , ,3, ,3
UBC01,AREV,1/1/1995 0:00,A,Applied Research & Eval.,Apd Resrch,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AREV, , , , , , , , ,0, , ,  , , 
UBC01,AREV,1/1/2002 0:00,I,(i)Applied Research & Eval.,Apd Resrch,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AREV, , , , , , , , ,0, , ,  , , 
UBC01,ART1,01/01/1901 00:00:00,A,Arts One Program,Arts 1 Pro,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ART1, , , , , , , , ,0, , ,4,39999,2
UBC01,ARTD,01/01/1902 00:00:00,I,"(i)Arts, Dean's Office","Arts,Dean'",1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ARTD, , , , , , , , ,0, , ,  , , 
UBC01,ARTE,01/01/1901 00:00:00,A,Art Education,Art Educ,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ARTE, , , , , , , , ,0, , ,3,11800,3
UBC01,ARTE,6/1/2012 0:00,I,(i)Art Education,Art Educ,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ARTE, , , , , , , , ,0, , ,3,11800,3
UBC01,ARTF,01/01/1901 00:00:00,A,Faculty of Arts,Arts Fac,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ARTF, , , , , , , , ,0, , ,4,39999,2
UBC01,ASDO,8/1/2010 0:00,I,"Applied Science, Deans Office",AS DeanOfc,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ASDO, , , , , , , , ,0, , ,6,69999,2
UBC01,ASIA,01/01/1901 00:00:00,A,Asian Studies - Dept of,Asian Stud,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ASIA, , , , , , , , ,0, , ,  ,40920,2
UBC01,ASIA,4/1/1994 0:00,A,Asian Studies,Asian Stud,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ASIA, , , , , , , , ,0, , ,4,40920,2
UBC01,ASRE,01/01/1901 00:00:00,A,Asian Research Institute,Asian Resc,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ASRE, , , , , , , , ,0, , ,  ,40920,3
UBC01,ASRE,01/01/1902 00:00:00,A,"Asian Research, Institute of",Asian Resc,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ASRE, , , , , , , , ,0, , ,2,40920,3
UBC01,ATEC,01/01/1901 00:00:00,A,Ctr for Adv Techn- Microelec,ATEC,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ATEC, , , , , , , , ,0, , ,  ,60900, 
UBC01,ATEC,01/01/1902 00:00:00,A,"Ctr Adv Tech, Microelectronics","CAV,Microe",1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ATEC, , , , , , , , ,0, , ,  ,60900, 
UBC01,ATEC,9/1/2006 0:00,I,(i)Adv Tech Microelectronics,"CAV,Microe",1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ATEC, , , , , , , , ,0, , ,  ,60900, 
UBC01,ATHL,01/01/1901 00:00:00,A,Athletics and Recreation,Athletic,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ATHL, , , , , , , , ,0, , ,8, ,2
UBC01,ATSF,5/1/1993 0:00,A,Athletic And Sport Facilities,A&SF,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ATSF, , , , , , , , ,0, , ,  , , 
UBC01,ATSF,4/1/1994 0:00,I,(i)Athletic & Sport Facilities,A&SF,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ATSF, , , , , , , , ,0, , ,  , , 
UBC01,AUDI,01/01/1901 00:00:00,A,Audiol & Speech Sciences,Audio & Sp,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AUDI, , , , , , , , ,0, , ,  ,72702,1
UBC01,AUDI,01/01/1902 00:00:00,A,Audiology & Speech Sciences,Audio & Sp,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AUDI, , , , , , , , ,0, , ,1,72702,1
UBC01,AUSN,01/01/1901 00:00:00,A,Food Services - Yum Yum's,Yum Yum's,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AUSN, , , , , , , , ,0, , ,2, , 
UBC01,AUSN,1/1/2009 0:00,I,(i)Food Services-Yum Yum's,Yum Yum's,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AUSN, , , , , , , , ,0, , ,2, , 
UBC01,AVAC,7/1/2005 0:00,A,Assoc. VP Academic Affairs,AVP AcPrgm,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVAC, , , , , , , , ,0, , ,6, ,3
UBC01,AVAF,1/1/2009 0:00,A,Associate VP Development,AVP Devel.,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVAF, , , , , , , , ,0, , ,8, ,3
UBC01,AVAL,7/1/2005 0:00,A,Associate VP Alumni Affairs,Assoc. VP,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVAL, , , , , , , , ,0, , ,8, ,3
UBC01,AVAP,7/1/2005 0:00,A,Assoc. VP Academic Resources,AVP AcPlan,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVAP, , , , , , , , ,0, , ,3, ,3
UBC01,AVER,7/1/2005 0:00,A,Assoc. VP Enrolment Serv& Regi,AVP Enrolm,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVER, , , , , , , , ,0, , ,8, ,2
UBC01,AVIN,7/1/2005 0:00,A,Assoc. VP International,AVP Int'l,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVIN, , , , , , , , ,0, , ,8, ,3
UBC01,AVIN,8/1/2010 0:00,I,(i)Assoc. VP International,AVP Int'l,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVIN, , , , , , , , ,0, , ,8, ,3
UBC01,AVPC,01/01/1902 00:00:00,A,Assoc. VP Continuing Studies,AVP Con St,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVPC, , , , , , , , ,0, , ,4, ,2
UBC01,AVPG,1/1/2003 0:00,A,Assoc. VP Gov't Relations,AVP G.R.,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVPG, , , , , , , , ,0, , ,8, ,3
UBC01,AVPG,4/1/2012 0:00,I,(i)Assoc. VP Gov't Relations,AVP G.R.,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVPG, , , , , , , , ,0, , ,8, ,3
UBC01,AVPI,1/1/2003 0:00,A,Assoc. VP International,AVP Int'l,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVPI, , , , , , , , ,0, , ,8, ,3
UBC01,AVPI,8/1/2010 0:00,I,(i)Assoc. VP International,AVP Int'l,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVPI, , , , , , , , ,0, , ,8, ,3
UBC01,AVPP,1/1/2003 0:00,A,Assoc. VP Planning,AVP Plan,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVPP, , , , , , , , ,0, , ,8, , 
UBC01,AVPP,1/1/2009 0:00,I,Assoc. VP Planning,AVP Plan,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVPP, , , , , , , , ,0, , ,8, , 
UBC01,AVRE,7/1/2005 0:00,A,Assoc. VP Research,AVP Rsrch,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AVRE, , , , , , , , ,0, , ,2, ,3
